case_id,activity,event_order,exchange_rate
2228,Check exchange rate,9,0.91
2228,Check exchange rate,10,0.96
2228,Check exchange rate,11,0.88
2228,Check exchange rate,12,0.92
2228,Pays by card,13,
2229,Check-in,1,
2229,Check exchange rate,2,0.95
2229,Check exchange rate,3,0.93
2229,Check exchange rate,4,0.78
2229,Check exchange rate,5,1.06
2229,Check exchange rate,6,0.93
2229,Check exchange rate,7,0.89
2229,Check exchange rate,8,0.87
2229,Check exchange rate,9,0.96
2229,Check exchange rate,10,0.84
2229,Check exchange rate,11,1.19
2229,Check exchange rate,12,0.76
2229,Pays cash,13,
2230,Check-in,1,
2230,Check exchange rate,2,1.02
2230,Check exchange rate,3,1.08
2230,Check exchange rate,4,1.01
2230,Check exchange rate,5,0.96
2230,Check exchange rate,6,1.03
2230,Check exchange rate,7,0.95
2230,Check exchange rate,8,1.11
2230,Check exchange rate,9,0.96
2230,Check exchange rate,10,0.99
2230,Check exchange rate,11,1.06
2230,Check exchange rate,12,1.23
2230,Pays cash,13,
2231,Check-in,1,
2231,Check exchange rate,2,0.9
2231,Check exchange rate,3,0.99
2231,Check exchange rate,4,1.08
2231,Check exchange rate,5,1.05
2231,Check exchange rate,6,0.94
2231,Check exchange rate,7,0.95
2231,Check exchange rate,8,0.96
2231,Check exchange rate,9,1.19
2231,Check exchange rate,10,1.07
2231,Check exchange rate,11,1.19
2231,Check exchange rate,12,1.08
2231,Pays cash,13,
2232,Check-in,1,
2232,Check exchange rate,2,0.78
2232,Check exchange rate,3,0.96
2232,Check exchange rate,4,1.03
2232,Check exchange rate,5,0.99
2232,Check exchange rate,6,1.01
2232,Check exchange rate,7,0.92
2232,Check exchange rate,8,1.13
2232,Check exchange rate,9,0.96
2232,Check exchange rate,10,0.88
2232,Check exchange rate,11,1.0
2232,Check exchange rate,12,1.09
2232,Pays by card,13,
2233,Check-in,1,
2233,Check exchange rate,2,1.06
2233,Check exchange rate,3,1.1
2233,Check exchange rate,4,0.98
2233,Check exchange rate,5,0.96
2233,Check exchange rate,6,0.94
2233,Check exchange rate,7,0.93
2233,Check exchange rate,8,1.0
2233,Check exchange rate,9,0.98
2233,Check exchange rate,10,0.92
2233,Check exchange rate,11,0.89
2233,Check exchange rate,12,0.99
2233,Pays by card,13,
2234,Check-in,1,
2234,Check exchange rate,2,0.87
2234,Check exchange rate,3,0.95
2234,Check exchange rate,4,1.02
2234,Check exchange rate,5,0.94
2234,Check exchange rate,6,0.83
2234,Check exchange rate,7,1.07
2234,Check exchange rate,8,1.07
2234,Check exchange rate,9,1.07
2234,Check exchange rate,10,0.91
2234,Check exchange rate,11,1.0
2234,Check exchange rate,12,1.02
2234,Pays cash,13,
2235,Check-in,1,
2235,Check exchange rate,2,1.06
2235,Check exchange rate,3,0.86
2235,Check exchange rate,4,1.17
2235,Check exchange rate,5,0.96
2235,Check exchange rate,6,1.22
2235,Check exchange rate,7,1.17
2235,Check exchange rate,8,0.99
2235,Check exchange rate,9,0.93
2235,Check exchange rate,10,1.02
2235,Check exchange rate,11,0.98
2235,Check exchange rate,12,0.96
2235,Pays by card,13,
2236,Check-in,1,
2236,Check exchange rate,2,1.09
2236,Check exchange rate,3,0.87
2236,Check exchange rate,4,1.06
2236,Check exchange rate,5,0.91
2236,Check exchange rate,6,0.96
2236,Check exchange rate,7,1.03
2236,Check exchange rate,8,1.03
2236,Check exchange rate,9,1.01
2236,Check exchange rate,10,1.15
2236,Check exchange rate,11,1.17
2236,Check exchange rate,12,1.18
2236,Pays by card,13,
2237,Check-in,1,
2237,Check exchange rate,2,0.98
2237,Check exchange rate,3,0.83
2237,Check exchange rate,4,1.02
2237,Check exchange rate,5,0.98
2237,Check exchange rate,6,0.98
2237,Check exchange rate,7,0.84
2237,Check exchange rate,8,0.89
2237,Check exchange rate,9,0.99
2237,Check exchange rate,10,1.11
2237,Check exchange rate,11,0.94
2237,Check exchange rate,12,0.96
2237,Pays by card,13,
2238,Check-in,1,
2238,Check exchange rate,2,0.92
2238,Check exchange rate,3,1.05
2238,Check exchange rate,4,1.03
2238,Check exchange rate,5,0.9
2238,Check exchange rate,6,0.99
2238,Check exchange rate,7,0.84
2238,Check exchange rate,8,1.01
2238,Check exchange rate,9,0.97
2238,Check exchange rate,10,1.21
2238,Check exchange rate,11,1.06
2238,Check exchange rate,12,0.9
2238,Pays cash,13,
2239,Check-in,1,
2239,Check exchange rate,2,0.9
2239,Check exchange rate,3,1.06
2239,Check exchange rate,4,1.16
2239,Check exchange rate,5,0.92
2239,Check exchange rate,6,1.02
2239,Check exchange rate,7,1.04
2239,Check exchange rate,8,1.05
2239,Check exchange rate,9,1.08
2239,Check exchange rate,10,1.02
2239,Check exchange rate,11,1.05
2239,Check exchange rate,12,0.91
2239,Pays cash,13,
2240,Check-in,1,
2240,Check exchange rate,2,0.88
2240,Check exchange rate,3,1.15
2240,Check exchange rate,4,1.01
2240,Check exchange rate,5,0.99
2240,Check exchange rate,6,0.92
2240,Check exchange rate,7,1.12
2240,Check exchange rate,8,1.1
2240,Check exchange rate,9,0.91
2240,Check exchange rate,10,1.05
2240,Check exchange rate,11,1.08
2240,Check exchange rate,12,0.88
2240,Pays cash,13,
2241,Check-in,1,
2241,Check exchange rate,2,1.06
2241,Check exchange rate,3,1.01
2241,Check exchange rate,4,1.17
2241,Check exchange rate,5,1.28
2241,Check exchange rate,6,1.05
2241,Check exchange rate,7,1.05
2241,Check exchange rate,8,1.07
2241,Check exchange rate,9,1.0
2241,Check exchange rate,10,1.12
2241,Check exchange rate,11,1.1
2241,Check exchange rate,12,1.04
2241,Pays cash,13,
2242,Check-in,1,
2242,Check exchange rate,2,1.21
2242,Check exchange rate,3,0.9
2242,Check exchange rate,4,0.93
2242,Check exchange rate,5,0.93
2242,Check exchange rate,6,0.88
2242,Check exchange rate,7,0.9
2242,Check exchange rate,8,1.09
2242,Check exchange rate,9,1.02
2242,Check exchange rate,10,0.87
2242,Check exchange rate,11,1.07
2242,Check exchange rate,12,1.03
2242,Pays cash,13,
2243,Check-in,1,
2243,Check exchange rate,2,1.1
2243,Check exchange rate,3,1.12
2243,Check exchange rate,4,0.94
2243,Check exchange rate,5,1.05
2243,Check exchange rate,6,1.16
2243,Check exchange rate,7,1.03
2243,Check exchange rate,8,0.96
2243,Check exchange rate,9,1.1
2243,Check exchange rate,10,0.93
2243,Check exchange rate,11,0.87
2243,Check exchange rate,12,1.08
2243,Pays cash,13,
2244,Check-in,1,
2244,Check exchange rate,2,0.96
2244,Check exchange rate,3,0.95
2244,Check exchange rate,4,1.04
2244,Check exchange rate,5,0.89
2244,Check exchange rate,6,1.15
2244,Check exchange rate,7,1.17
2244,Check exchange rate,8,1.11
2244,Check exchange rate,9,1.05
2244,Check exchange rate,10,0.99
2244,Check exchange rate,11,1.02
2244,Check exchange rate,12,0.92
2244,Pays by card,13,
2245,Check-in,1,
2245,Check exchange rate,2,1.02
2245,Check exchange rate,3,0.98
2245,Check exchange rate,4,1.22
2245,Check exchange rate,5,0.96
2245,Check exchange rate,6,1.15
2245,Check exchange rate,7,1.01
2245,Check exchange rate,8,0.73
2245,Check exchange rate,9,1.06
2245,Check exchange rate,10,1.13
2245,Check exchange rate,11,1.0
2245,Check exchange rate,12,1.12
2245,Pays by card,13,
2246,Check-in,1,
2246,Check exchange rate,2,0.96
2246,Check exchange rate,3,1.13
2246,Check exchange rate,4,1.07
2246,Check exchange rate,5,0.98
2246,Check exchange rate,6,1.1
2246,Check exchange rate,7,1.15
2246,Check exchange rate,8,1.04
2246,Check exchange rate,9,1.16
2246,Check exchange rate,10,0.95
2246,Check exchange rate,11,0.91
2246,Check exchange rate,12,0.97
2246,Pays by card,13,
2247,Check-in,1,
2247,Check exchange rate,2,1.0
2247,Check exchange rate,3,0.93
2247,Check exchange rate,4,1.05
2247,Check exchange rate,5,0.89
2247,Check exchange rate,6,1.04
2247,Check exchange rate,7,1.06
2247,Check exchange rate,8,1.11
2247,Check exchange rate,9,0.89
2247,Check exchange rate,10,0.85
2247,Check exchange rate,11,1.03
2247,Check exchange rate,12,0.97
2247,Pays by card,13,
2248,Check-in,1,
2248,Check exchange rate,2,1.1
2248,Check exchange rate,3,1.01
2248,Check exchange rate,4,1.12
2248,Check exchange rate,5,1.14
2248,Check exchange rate,6,0.95
2248,Check exchange rate,7,0.96
2248,Check exchange rate,8,1.07
2248,Check exchange rate,9,1.17
2248,Check exchange rate,10,0.93
2248,Check exchange rate,11,0.82
2248,Check exchange rate,12,1.06
2248,Pays by card,13,
2249,Check-in,1,
2249,Check exchange rate,2,1.14
2249,Check exchange rate,3,0.83
2249,Check exchange rate,4,1.0
2249,Check exchange rate,5,1.03
2249,Check exchange rate,6,0.85
2249,Check exchange rate,7,1.08
2249,Check exchange rate,8,1.01
2249,Check exchange rate,9,1.02
2249,Check exchange rate,10,0.91
2249,Check exchange rate,11,1.04
2249,Check exchange rate,12,1.08
2249,Pays cash,13,
2250,Check-in,1,
2250,Check exchange rate,2,0.96
2250,Check exchange rate,3,1.01
2250,Check exchange rate,4,1.09
2250,Check exchange rate,5,1.1
2250,Check exchange rate,6,1.09
2250,Check exchange rate,7,1.0
2250,Check exchange rate,8,0.9
2250,Check exchange rate,9,0.97
2250,Check exchange rate,10,1.0
2250,Check exchange rate,11,1.15
2250,Check exchange rate,12,0.95
2250,Pays cash,13,
2251,Check-in,1,
2251,Check exchange rate,2,1.02
2251,Check exchange rate,3,0.88
2251,Check exchange rate,4,0.91
2251,Check exchange rate,5,0.95
2251,Check exchange rate,6,1.12
2251,Check exchange rate,7,0.94
2251,Check exchange rate,8,0.87
2251,Check exchange rate,9,1.01
2251,Check exchange rate,10,1.0
2251,Check exchange rate,11,0.95
2251,Check exchange rate,12,0.98
2251,Pays by card,13,
2252,Check-in,1,
2252,Check exchange rate,2,1.03
2252,Check exchange rate,3,1.06
2252,Check exchange rate,4,0.96
2252,Check exchange rate,5,1.03
2252,Check exchange rate,6,0.96
2252,Check exchange rate,7,1.04
2252,Check exchange rate,8,1.03
2252,Check exchange rate,9,1.22
2252,Check exchange rate,10,0.86
2252,Check exchange rate,11,1.02
2252,Check exchange rate,12,0.96
2252,Pays cash,13,
2253,Check-in,1,
2253,Check exchange rate,2,1.01
2253,Check exchange rate,3,1.09
2253,Check exchange rate,4,0.95
2253,Check exchange rate,5,0.98
2253,Check exchange rate,6,0.83
2253,Check exchange rate,7,0.88
2253,Check exchange rate,8,1.04
2253,Check exchange rate,9,1.1
2253,Check exchange rate,10,1.07
2253,Check exchange rate,11,1.07
2253,Check exchange rate,12,0.99
2253,Pays cash,13,
2254,Check-in,1,
2254,Check exchange rate,2,1.0
2254,Check exchange rate,3,0.9
2254,Check exchange rate,4,0.99
2254,Check exchange rate,5,1.08
2254,Check exchange rate,6,1.0
2254,Check exchange rate,7,1.13
2254,Check exchange rate,8,1.03
2254,Check exchange rate,9,1.08
2254,Check exchange rate,10,1.07
2254,Check exchange rate,11,1.14
2254,Check exchange rate,12,0.87
2254,Pays cash,13,
2255,Check-in,1,
2255,Check exchange rate,2,0.95
2255,Check exchange rate,3,0.73
2255,Check exchange rate,4,1.22
2255,Check exchange rate,5,0.97
2255,Check exchange rate,6,0.98
2255,Check exchange rate,7,0.99
2255,Check exchange rate,8,1.04
2255,Check exchange rate,9,1.0
2255,Check exchange rate,10,0.99
2255,Check exchange rate,11,1.13
2255,Check exchange rate,12,1.06
2255,Pays by card,13,
2256,Check-in,1,
2256,Check exchange rate,2,0.94
2256,Check exchange rate,3,0.94
2256,Check exchange rate,4,0.96
2256,Check exchange rate,5,1.13
2256,Check exchange rate,6,0.96
2256,Check exchange rate,7,1.03
2256,Check exchange rate,8,0.99
2256,Check exchange rate,9,0.87
2256,Check exchange rate,10,0.97
2256,Check exchange rate,11,0.75
2256,Check exchange rate,12,1.02
2256,Pays cash,13,
2257,Check-in,1,
2257,Check exchange rate,2,1.05
2257,Check exchange rate,3,0.97
2257,Check exchange rate,4,0.88
2257,Check exchange rate,5,1.22
2257,Check exchange rate,6,0.89
2257,Check exchange rate,7,1.09
2257,Check exchange rate,8,0.92
2257,Check exchange rate,9,1.01
2257,Check exchange rate,10,0.91
2257,Check exchange rate,11,0.88
2257,Check exchange rate,12,1.05
2257,Pays by card,13,
2258,Check-in,1,
2258,Check exchange rate,2,1.16
2258,Check exchange rate,3,1.12
2258,Check exchange rate,4,1.09
2258,Check exchange rate,5,1.0
2258,Check exchange rate,6,0.91
2258,Check exchange rate,7,1.15
2258,Check exchange rate,8,1.09
2258,Check exchange rate,9,0.98
2258,Check exchange rate,10,0.97
2258,Check exchange rate,11,0.88
2258,Check exchange rate,12,1.08
2258,Pays by card,13,
2259,Check-in,1,
2259,Check exchange rate,2,1.02
2259,Check exchange rate,3,1.01
2259,Check exchange rate,4,1.01
2259,Check exchange rate,5,0.88
2259,Check exchange rate,6,1.06
2259,Check exchange rate,7,0.83
2259,Check exchange rate,8,1.02
2259,Check exchange rate,9,1.18
2259,Check exchange rate,10,1.07
2259,Check exchange rate,11,1.07
2259,Check exchange rate,12,0.91
2259,Pays by card,13,
2260,Check-in,1,
2260,Check exchange rate,2,0.84
2260,Check exchange rate,3,1.09
2260,Check exchange rate,4,1.04
2260,Check exchange rate,5,0.89
2260,Check exchange rate,6,0.82
2260,Check exchange rate,7,1.09
2260,Check exchange rate,8,0.9
2260,Check exchange rate,9,0.87
2260,Check exchange rate,10,1.05
2260,Check exchange rate,11,1.0
2260,Check exchange rate,12,1.06
2260,Pays cash,13,
2261,Check-in,1,
2261,Check exchange rate,2,1.04
2261,Check exchange rate,3,0.86
2261,Check exchange rate,4,1.01
2261,Check exchange rate,5,0.94
2261,Check exchange rate,6,1.16
2261,Check exchange rate,7,0.94
2261,Check exchange rate,8,1.15
2261,Check exchange rate,9,0.94
2261,Check exchange rate,10,1.08
2261,Check exchange rate,11,1.03
2261,Check exchange rate,12,0.99
2261,Pays cash,13,
2262,Check-in,1,
2262,Check exchange rate,2,1.06
2262,Check exchange rate,3,0.84
2262,Check exchange rate,4,0.92
2262,Check exchange rate,5,1.09
2262,Check exchange rate,6,0.96
2262,Check exchange rate,7,1.02
2262,Check exchange rate,8,1.26
2262,Check exchange rate,9,0.77
2262,Check exchange rate,10,0.99
2262,Check exchange rate,11,1.07
2262,Check exchange rate,12,0.9
2262,Pays cash,13,
2263,Check-in,1,
2263,Check exchange rate,2,0.99
2263,Check exchange rate,3,1.04
2263,Check exchange rate,4,0.92
2263,Check exchange rate,5,1.01
2263,Check exchange rate,6,0.96
2263,Check exchange rate,7,1.18
2263,Check exchange rate,8,1.1
2263,Check exchange rate,9,1.13
2263,Check exchange rate,10,1.0
2263,Check exchange rate,11,1.08
2263,Check exchange rate,12,1.01
2263,Pays cash,13,
2264,Check-in,1,
2264,Check exchange rate,2,0.96
2264,Check exchange rate,3,1.13
2264,Check exchange rate,4,1.12
2264,Check exchange rate,5,0.98
2264,Check exchange rate,6,1.02
2264,Check exchange rate,7,0.91
2264,Check exchange rate,8,1.09
2264,Check exchange rate,9,1.08
2264,Check exchange rate,10,0.88
2264,Check exchange rate,11,1.22
2264,Check exchange rate,12,1.04
2264,Pays cash,13,
2265,Check-in,1,
2265,Check exchange rate,2,0.98
2265,Check exchange rate,3,0.93
2265,Check exchange rate,4,0.88
2265,Check exchange rate,5,0.88
2265,Check exchange rate,6,1.11
2265,Check exchange rate,7,0.93
2265,Check exchange rate,8,0.94
2265,Check exchange rate,9,1.06
2265,Check exchange rate,10,0.93
2265,Check exchange rate,11,0.83
2265,Check exchange rate,12,0.84
2265,Pays cash,13,
2266,Check-in,1,
2266,Check exchange rate,2,1.08
2266,Check exchange rate,3,0.99
2266,Check exchange rate,4,0.92
2266,Check exchange rate,5,0.84
2266,Check exchange rate,6,1.1
2266,Check exchange rate,7,0.78
2266,Check exchange rate,8,0.85
2266,Check exchange rate,9,1.05
2266,Check exchange rate,10,1.0
2266,Check exchange rate,11,1.15
2266,Check exchange rate,12,0.94
2266,Pays by card,13,
2267,Check-in,1,
2267,Check exchange rate,2,1.08
2267,Check exchange rate,3,1.05
2267,Check exchange rate,4,0.98
2267,Check exchange rate,5,1.08
2267,Check exchange rate,6,1.03
2267,Check exchange rate,7,1.0
2267,Check exchange rate,8,0.93
2267,Check exchange rate,9,0.99
2267,Check exchange rate,10,0.89
2267,Check exchange rate,11,1.0
2267,Check exchange rate,12,1.01
2267,Pays cash,13,
2268,Check-in,1,
2268,Check exchange rate,2,1.15
2268,Check exchange rate,3,0.86
2268,Check exchange rate,4,0.94
2268,Check exchange rate,5,0.92
2268,Check exchange rate,6,1.03
2268,Check exchange rate,7,1.03
2268,Check exchange rate,8,1.07
2268,Check exchange rate,9,1.07
2268,Check exchange rate,10,1.17
2268,Check exchange rate,11,0.97
2268,Check exchange rate,12,0.92
2268,Pays by card,13,
2269,Check-in,1,
2269,Check exchange rate,2,0.98
2269,Check exchange rate,3,0.96
2269,Check exchange rate,4,0.89
2269,Check exchange rate,5,1.08
2269,Check exchange rate,6,0.84
2269,Check exchange rate,7,1.14
2269,Check exchange rate,8,0.91
2269,Check exchange rate,9,1.08
2269,Check exchange rate,10,1.0
2269,Check exchange rate,11,1.03
2269,Check exchange rate,12,0.94
2269,Pays cash,13,
2270,Check-in,1,
2270,Check exchange rate,2,0.99
2270,Check exchange rate,3,1.05
2270,Check exchange rate,4,0.91
2270,Check exchange rate,5,0.95
2270,Check exchange rate,6,1.0
2270,Check exchange rate,7,0.83
2270,Check exchange rate,8,0.95
2270,Check exchange rate,9,1.08
2270,Check exchange rate,10,0.95
2270,Check exchange rate,11,0.93
2270,Check exchange rate,12,0.96
2270,Pays by card,13,
2271,Check-in,1,
2271,Check exchange rate,2,1.07
2271,Check exchange rate,3,1.08
2271,Check exchange rate,4,1.02
2271,Check exchange rate,5,0.98
2271,Check exchange rate,6,1.0
2271,Check exchange rate,7,1.0
2271,Check exchange rate,8,0.98
2271,Check exchange rate,9,1.05
2271,Check exchange rate,10,1.04
2271,Check exchange rate,11,0.84
2271,Check exchange rate,12,0.99
2271,Pays cash,13,
2272,Check-in,1,
2272,Check exchange rate,2,0.91
2272,Check exchange rate,3,0.91
2272,Check exchange rate,4,0.96
2272,Check exchange rate,5,1.04
2272,Check exchange rate,6,1.19
2272,Check exchange rate,7,0.99
2272,Check exchange rate,8,1.07
2272,Check exchange rate,9,1.11
2272,Check exchange rate,10,1.15
2272,Check exchange rate,11,1.11
2272,Check exchange rate,12,0.93
2272,Pays cash,13,
2273,Check-in,1,
2273,Check exchange rate,2,0.85
2273,Check exchange rate,3,0.98
2273,Check exchange rate,4,0.96
2273,Check exchange rate,5,1.09
2273,Check exchange rate,6,0.76
2273,Check exchange rate,7,1.18
2273,Check exchange rate,8,0.99
2273,Check exchange rate,9,1.09
2273,Check exchange rate,10,0.99
2273,Check exchange rate,11,1.05
2273,Check exchange rate,12,0.77
2273,Pays by card,13,
2274,Check-in,1,
2274,Check exchange rate,2,1.08
2274,Check exchange rate,3,0.96
2274,Check exchange rate,4,0.88
2274,Check exchange rate,5,0.92
2274,Check exchange rate,6,0.92
2274,Check exchange rate,7,1.01
2274,Check exchange rate,8,0.81
2274,Check exchange rate,9,1.03
2274,Check exchange rate,10,1.13
2274,Check exchange rate,11,0.95
2274,Check exchange rate,12,0.93
2274,Pays cash,13,
2275,Check-in,1,
2275,Check exchange rate,2,1.2
2275,Check exchange rate,3,1.08
2275,Check exchange rate,4,1.08
2275,Check exchange rate,5,0.94
2275,Check exchange rate,6,0.91
2275,Check exchange rate,7,0.89
2275,Check exchange rate,8,0.95
2275,Check exchange rate,9,1.02
2275,Check exchange rate,10,1.14
2275,Check exchange rate,11,1.11
2275,Check exchange rate,12,0.84
2275,Pays cash,13,
2276,Check-in,1,
2276,Check exchange rate,2,0.95
2276,Check exchange rate,3,0.79
2276,Check exchange rate,4,1.01
2276,Check exchange rate,5,0.93
2276,Check exchange rate,6,0.91
2276,Check exchange rate,7,0.81
2276,Check exchange rate,8,1.19
2276,Check exchange rate,9,0.89
2276,Check exchange rate,10,0.82
2276,Check exchange rate,11,1.17
2276,Check exchange rate,12,1.0
2276,Pays cash,13,
2277,Check-in,1,
2277,Check exchange rate,2,0.99
