case_id,activity,event_order,exchange_rate
1687,Check exchange rate,8,0.94
1687,Check exchange rate,9,1.07
1687,Check exchange rate,10,1.02
1687,Check exchange rate,11,0.97
1687,Check exchange rate,12,1.01
1687,Pays by card,13,
1688,Check-in,1,
1688,Check exchange rate,2,0.86
1688,Check exchange rate,3,0.93
1688,Check exchange rate,4,0.92
1688,Check exchange rate,5,0.96
1688,Check exchange rate,6,0.82
1688,Check exchange rate,7,0.95
1688,Check exchange rate,8,0.96
1688,Check exchange rate,9,1.07
1688,Check exchange rate,10,0.97
1688,Check exchange rate,11,0.88
1688,Check exchange rate,12,1.0
1688,Pays by card,13,
1689,Check-in,1,
1689,Check exchange rate,2,0.88
1689,Check exchange rate,3,1.12
1689,Check exchange rate,4,0.82
1689,Check exchange rate,5,1.0
1689,Check exchange rate,6,1.11
1689,Check exchange rate,7,1.08
1689,Check exchange rate,8,1.03
1689,Check exchange rate,9,1.05
1689,Check exchange rate,10,1.01
1689,Check exchange rate,11,0.99
1689,Check exchange rate,12,0.94
1689,Pays cash,13,
1690,Check-in,1,
1690,Check exchange rate,2,0.95
1690,Check exchange rate,3,1.04
1690,Check exchange rate,4,1.03
1690,Check exchange rate,5,0.93
1690,Check exchange rate,6,0.82
1690,Check exchange rate,7,1.01
1690,Check exchange rate,8,0.95
1690,Check exchange rate,9,1.0
1690,Check exchange rate,10,0.97
1690,Check exchange rate,11,1.01
1690,Check exchange rate,12,0.86
1690,Pays by card,13,
1691,Check-in,1,
1691,Check exchange rate,2,0.96
1691,Check exchange rate,3,0.99
1691,Check exchange rate,4,0.9
1691,Check exchange rate,5,1.16
1691,Check exchange rate,6,1.21
1691,Check exchange rate,7,1.02
1691,Check exchange rate,8,1.05
1691,Check exchange rate,9,0.94
1691,Check exchange rate,10,1.18
1691,Check exchange rate,11,0.89
1691,Check exchange rate,12,1.02
1691,Pays cash,13,
1692,Check-in,1,
1692,Check exchange rate,2,1.11
1692,Check exchange rate,3,0.93
1692,Check exchange rate,4,1.04
1692,Check exchange rate,5,0.87
1692,Check exchange rate,6,1.09
1692,Check exchange rate,7,1.01
1692,Check exchange rate,8,1.06
1692,Check exchange rate,9,1.09
1692,Check exchange rate,10,1.07
1692,Check exchange rate,11,0.95
1692,Check exchange rate,12,0.97
1692,Pays cash,13,
1693,Check-in,1,
1693,Check exchange rate,2,0.93
1693,Check exchange rate,3,0.96
1693,Check exchange rate,4,1.18
1693,Check exchange rate,5,1.23
1693,Check exchange rate,6,0.91
1693,Check exchange rate,7,1.11
1693,Check exchange rate,8,1.09
1693,Check exchange rate,9,1.08
1693,Check exchange rate,10,0.92
1693,Check exchange rate,11,1.13
1693,Check exchange rate,12,0.94
1693,Pays cash,13,
1694,Check-in,1,
1694,Check exchange rate,2,1.02
1694,Check exchange rate,3,0.88
1694,Check exchange rate,4,1.06
1694,Check exchange rate,5,0.94
1694,Check exchange rate,6,1.11
1694,Check exchange rate,7,1.21
1694,Check exchange rate,8,0.96
1694,Check exchange rate,9,0.96
1694,Check exchange rate,10,0.92
1694,Check exchange rate,11,0.99
1694,Check exchange rate,12,1.07
1694,Pays cash,13,
1695,Check-in,1,
1695,Check exchange rate,2,1.24
1695,Check exchange rate,3,0.94
1695,Check exchange rate,4,0.95
1695,Check exchange rate,5,1.09
1695,Check exchange rate,6,0.7
1695,Check exchange rate,7,0.97
1695,Check exchange rate,8,0.96
1695,Check exchange rate,9,1.14
1695,Check exchange rate,10,0.99
1695,Check exchange rate,11,1.1
1695,Check exchange rate,12,0.89
1695,Pays by card,13,
1696,Check-in,1,
1696,Check exchange rate,2,0.91
1696,Check exchange rate,3,1.06
1696,Check exchange rate,4,1.02
1696,Check exchange rate,5,0.86
1696,Check exchange rate,6,0.95
1696,Check exchange rate,7,0.89
1696,Check exchange rate,8,1.01
1696,Check exchange rate,9,0.86
1696,Check exchange rate,10,1.18
1696,Check exchange rate,11,0.99
1696,Check exchange rate,12,1.01
1696,Pays by card,13,
1697,Check-in,1,
1697,Check exchange rate,2,1.04
1697,Check exchange rate,3,1.03
1697,Check exchange rate,4,0.95
1697,Check exchange rate,5,1.07
1697,Check exchange rate,6,0.94
1697,Check exchange rate,7,0.89
1697,Check exchange rate,8,1.03
1697,Check exchange rate,9,1.05
1697,Check exchange rate,10,0.78
1697,Check exchange rate,11,0.89
1697,Check exchange rate,12,1.09
1697,Pays by card,13,
1698,Check-in,1,
1698,Check exchange rate,2,1.07
1698,Check exchange rate,3,1.17
1698,Check exchange rate,4,1.1
1698,Check exchange rate,5,1.08
1698,Check exchange rate,6,0.97
1698,Check exchange rate,7,0.89
1698,Check exchange rate,8,0.95
1698,Check exchange rate,9,1.03
1698,Check exchange rate,10,0.98
1698,Check exchange rate,11,0.79
1698,Check exchange rate,12,1.01
1698,Pays cash,13,
1699,Check-in,1,
1699,Check exchange rate,2,1.02
1699,Check exchange rate,3,0.92
1699,Check exchange rate,4,1.22
1699,Check exchange rate,5,1.05
1699,Check exchange rate,6,1.04
1699,Check exchange rate,7,0.93
1699,Check exchange rate,8,0.97
1699,Check exchange rate,9,0.91
1699,Check exchange rate,10,1.07
1699,Check exchange rate,11,0.98
1699,Check exchange rate,12,0.89
1699,Pays by card,13,
1700,Check-in,1,
1700,Check exchange rate,2,0.85
1700,Check exchange rate,3,1.13
1700,Check exchange rate,4,0.97
1700,Check exchange rate,5,0.91
1700,Check exchange rate,6,0.99
1700,Check exchange rate,7,0.88
1700,Check exchange rate,8,0.84
1700,Check exchange rate,9,1.12
1700,Check exchange rate,10,0.98
1700,Check exchange rate,11,1.01
1700,Check exchange rate,12,0.94
1700,Pays by card,13,
1701,Check-in,1,
1701,Check exchange rate,2,0.98
1701,Check exchange rate,3,1.12
1701,Check exchange rate,4,0.96
1701,Check exchange rate,5,1.1
1701,Check exchange rate,6,0.92
1701,Check exchange rate,7,1.08
1701,Check exchange rate,8,1.09
1701,Check exchange rate,9,0.94
1701,Check exchange rate,10,1.02
1701,Check exchange rate,11,1.01
1701,Check exchange rate,12,1.06
1701,Pays cash,13,
1702,Check-in,1,
1702,Check exchange rate,2,1.12
1702,Check exchange rate,3,0.97
1702,Check exchange rate,4,1.12
1702,Check exchange rate,5,0.96
1702,Check exchange rate,6,1.03
1702,Check exchange rate,7,1.12
1702,Check exchange rate,8,0.99
1702,Check exchange rate,9,0.94
1702,Check exchange rate,10,0.97
1702,Check exchange rate,11,1.0
1702,Check exchange rate,12,1.04
1702,Pays cash,13,
1703,Check-in,1,
1703,Check exchange rate,2,0.86
1703,Check exchange rate,3,1.02
1703,Check exchange rate,4,1.11
1703,Check exchange rate,5,0.98
1703,Check exchange rate,6,1.14
1703,Check exchange rate,7,0.88
1703,Check exchange rate,8,0.95
1703,Check exchange rate,9,1.18
1703,Check exchange rate,10,1.12
1703,Check exchange rate,11,1.15
1703,Check exchange rate,12,0.9
1703,Pays cash,13,
1704,Check-in,1,
1704,Check exchange rate,2,1.14
1704,Check exchange rate,3,0.97
1704,Check exchange rate,4,1.0
1704,Check exchange rate,5,0.87
1704,Check exchange rate,6,0.99
1704,Check exchange rate,7,0.99
1704,Check exchange rate,8,1.03
1704,Check exchange rate,9,0.9
1704,Check exchange rate,10,0.98
1704,Check exchange rate,11,0.91
1704,Check exchange rate,12,1.0
1704,Pays by card,13,
1705,Check-in,1,
1705,Check exchange rate,2,0.96
1705,Check exchange rate,3,0.87
1705,Check exchange rate,4,1.06
1705,Check exchange rate,5,1.17
1705,Check exchange rate,6,1.0
1705,Check exchange rate,7,0.97
1705,Check exchange rate,8,0.97
1705,Check exchange rate,9,0.97
1705,Check exchange rate,10,1.05
1705,Check exchange rate,11,1.19
1705,Check exchange rate,12,0.98
1705,Pays cash,13,
1706,Check-in,1,
1706,Check exchange rate,2,0.92
1706,Check exchange rate,3,1.08
1706,Check exchange rate,4,1.1
1706,Check exchange rate,5,1.11
1706,Check exchange rate,6,0.88
1706,Check exchange rate,7,1.11
1706,Check exchange rate,8,1.1
1706,Check exchange rate,9,1.05
1706,Check exchange rate,10,0.98
1706,Check exchange rate,11,0.99
1706,Check exchange rate,12,1.02
1706,Pays cash,13,
1707,Check-in,1,
1707,Check exchange rate,2,1.05
1707,Check exchange rate,3,1.08
1707,Check exchange rate,4,0.95
1707,Check exchange rate,5,0.8
1707,Check exchange rate,6,1.13
1707,Check exchange rate,7,1.0
1707,Check exchange rate,8,1.22
1707,Check exchange rate,9,1.01
1707,Check exchange rate,10,0.88
1707,Check exchange rate,11,1.03
1707,Check exchange rate,12,0.89
1707,Pays by card,13,
1708,Check-in,1,
1708,Check exchange rate,2,1.02
1708,Check exchange rate,3,0.83
1708,Check exchange rate,4,1.05
1708,Check exchange rate,5,0.84
1708,Check exchange rate,6,0.97
1708,Check exchange rate,7,1.04
1708,Check exchange rate,8,0.89
1708,Check exchange rate,9,0.95
1708,Check exchange rate,10,0.93
1708,Check exchange rate,11,1.08
1708,Check exchange rate,12,0.97
1708,Pays by card,13,
1709,Check-in,1,
1709,Check exchange rate,2,0.9
1709,Check exchange rate,3,0.92
1709,Check exchange rate,4,1.05
1709,Check exchange rate,5,1.17
1709,Check exchange rate,6,1.04
1709,Check exchange rate,7,1.01
1709,Check exchange rate,8,0.99
1709,Check exchange rate,9,1.11
1709,Check exchange rate,10,1.06
1709,Check exchange rate,11,1.15
1709,Check exchange rate,12,0.98
1709,Pays cash,13,
1710,Check-in,1,
1710,Check exchange rate,2,1.06
1710,Check exchange rate,3,1.19
1710,Check exchange rate,4,1.05
1710,Check exchange rate,5,1.01
1710,Check exchange rate,6,0.94
1710,Check exchange rate,7,1.08
1710,Check exchange rate,8,1.03
1710,Check exchange rate,9,1.05
1710,Check exchange rate,10,1.11
1710,Check exchange rate,11,1.04
1710,Check exchange rate,12,1.13
1710,Pays cash,13,
1711,Check-in,1,
1711,Check exchange rate,2,1.01
1711,Check exchange rate,3,0.79
1711,Check exchange rate,4,1.0
1711,Check exchange rate,5,0.89
1711,Check exchange rate,6,0.87
1711,Check exchange rate,7,0.92
1711,Check exchange rate,8,0.94
1711,Check exchange rate,9,1.14
1711,Check exchange rate,10,0.84
1711,Check exchange rate,11,1.09
1711,Check exchange rate,12,0.86
1711,Pays by card,13,
1712,Check-in,1,
1712,Check exchange rate,2,0.96
1712,Check exchange rate,3,0.9
1712,Check exchange rate,4,1.17
1712,Check exchange rate,5,0.77
1712,Check exchange rate,6,0.88
1712,Check exchange rate,7,0.8
1712,Check exchange rate,8,1.08
1712,Check exchange rate,9,1.07
1712,Check exchange rate,10,0.85
1712,Check exchange rate,11,1.05
1712,Check exchange rate,12,1.08
1712,Pays by card,13,
1713,Check-in,1,
1713,Check exchange rate,2,0.74
1713,Check exchange rate,3,1.15
1713,Check exchange rate,4,0.96
1713,Check exchange rate,5,0.91
1713,Check exchange rate,6,0.91
1713,Check exchange rate,7,0.98
1713,Check exchange rate,8,1.01
1713,Check exchange rate,9,0.88
1713,Check exchange rate,10,1.03
1713,Check exchange rate,11,1.07
1713,Check exchange rate,12,0.86
1713,Pays by card,13,
1714,Check-in,1,
1714,Check exchange rate,2,1.15
1714,Check exchange rate,3,1.04
1714,Check exchange rate,4,0.87
1714,Check exchange rate,5,1.0
1714,Check exchange rate,6,1.05
1714,Check exchange rate,7,0.98
1714,Check exchange rate,8,1.08
1714,Check exchange rate,9,1.05
1714,Check exchange rate,10,0.93
1714,Check exchange rate,11,0.88
1714,Check exchange rate,12,0.97
1714,Pays cash,13,
1715,Check-in,1,
1715,Check exchange rate,2,1.24
1715,Check exchange rate,3,0.93
1715,Check exchange rate,4,0.97
1715,Check exchange rate,5,0.84
1715,Check exchange rate,6,1.0
1715,Check exchange rate,7,1.06
1715,Check exchange rate,8,1.08
1715,Check exchange rate,9,1.02
1715,Check exchange rate,10,1.02
1715,Check exchange rate,11,0.94
1715,Check exchange rate,12,0.9
1715,Pays by card,13,
1716,Check-in,1,
1716,Check exchange rate,2,0.99
1716,Check exchange rate,3,0.98
1716,Check exchange rate,4,0.89
1716,Check exchange rate,5,1.06
1716,Check exchange rate,6,1.01
1716,Check exchange rate,7,1.07
1716,Check exchange rate,8,0.99
1716,Check exchange rate,9,0.98
1716,Check exchange rate,10,1.0
1716,Check exchange rate,11,0.79
1716,Check exchange rate,12,1.1
1716,Pays by card,13,
1717,Check-in,1,
1717,Check exchange rate,2,1.03
1717,Check exchange rate,3,1.08
1717,Check exchange rate,4,1.08
1717,Check exchange rate,5,0.98
1717,Check exchange rate,6,1.05
1717,Check exchange rate,7,1.27
1717,Check exchange rate,8,0.98
1717,Check exchange rate,9,1.02
1717,Check exchange rate,10,1.02
1717,Check exchange rate,11,0.95
1717,Check exchange rate,12,0.99
1717,Pays cash,13,
1718,Check-in,1,
1718,Check exchange rate,2,0.92
1718,Check exchange rate,3,1.03
1718,Check exchange rate,4,1.08
1718,Check exchange rate,5,0.99
1718,Check exchange rate,6,0.98
1718,Check exchange rate,7,0.87
1718,Check exchange rate,8,1.09
1718,Check exchange rate,9,0.91
1718,Check exchange rate,10,1.06
1718,Check exchange rate,11,1.05
1718,Check exchange rate,12,0.97
1718,Pays by card,13,
1719,Check-in,1,
1719,Check exchange rate,2,0.95
1719,Check exchange rate,3,1.21
1719,Check exchange rate,4,1.11
1719,Check exchange rate,5,1.18
1719,Check exchange rate,6,1.06
1719,Check exchange rate,7,0.8
1719,Check exchange rate,8,1.01
1719,Check exchange rate,9,0.93
1719,Check exchange rate,10,0.96
1719,Check exchange rate,11,0.98
1719,Check exchange rate,12,1.21
1719,Pays cash,13,
1720,Check-in,1,
1720,Check exchange rate,2,0.96
1720,Check exchange rate,3,0.9
1720,Check exchange rate,4,0.87
1720,Check exchange rate,5,0.99
1720,Check exchange rate,6,1.01
1720,Check exchange rate,7,0.98
1720,Check exchange rate,8,1.01
1720,Check exchange rate,9,0.93
1720,Check exchange rate,10,0.91
1720,Check exchange rate,11,1.1
1720,Check exchange rate,12,1.14
1720,Pays by card,13,
1721,Check-in,1,
1721,Check exchange rate,2,0.94
1721,Check exchange rate,3,0.97
1721,Check exchange rate,4,0.8
1721,Check exchange rate,5,1.11
1721,Check exchange rate,6,0.76
1721,Check exchange rate,7,0.97
1721,Check exchange rate,8,0.99
1721,Check exchange rate,9,0.93
1721,Check exchange rate,10,0.94
1721,Check exchange rate,11,0.98
1721,Check exchange rate,12,0.97
1721,Pays by card,13,
1722,Check-in,1,
1722,Check exchange rate,2,0.99
1722,Check exchange rate,3,1.25
1722,Check exchange rate,4,1.04
1722,Check exchange rate,5,0.92
1722,Check exchange rate,6,0.9
1722,Check exchange rate,7,1.1
1722,Check exchange rate,8,0.89
1722,Check exchange rate,9,1.07
1722,Check exchange rate,10,1.15
1722,Check exchange rate,11,1.07
1722,Check exchange rate,12,1.1
1722,Pays cash,13,
1723,Check-in,1,
1723,Check exchange rate,2,1.05
1723,Check exchange rate,3,1.13
1723,Check exchange rate,4,0.84
1723,Check exchange rate,5,0.81
1723,Check exchange rate,6,1.08
1723,Check exchange rate,7,1.03
1723,Check exchange rate,8,1.17
1723,Check exchange rate,9,1.07
1723,Check exchange rate,10,1.17
1723,Check exchange rate,11,1.07
1723,Check exchange rate,12,1.15
1723,Pays cash,13,
1724,Check-in,1,
1724,Check exchange rate,2,1.09
1724,Check exchange rate,3,0.98
1724,Check exchange rate,4,1.01
1724,Check exchange rate,5,0.99
1724,Check exchange rate,6,0.96
1724,Check exchange rate,7,0.83
1724,Check exchange rate,8,0.95
1724,Check exchange rate,9,1.06
1724,Check exchange rate,10,1.03
1724,Check exchange rate,11,1.1
1724,Check exchange rate,12,1.06
1724,Pays cash,13,
1725,Check-in,1,
1725,Check exchange rate,2,0.99
1725,Check exchange rate,3,1.1
1725,Check exchange rate,4,0.89
1725,Check exchange rate,5,1.14
1725,Check exchange rate,6,1.19
1725,Check exchange rate,7,0.99
1725,Check exchange rate,8,0.98
1725,Check exchange rate,9,0.92
1725,Check exchange rate,10,1.03
1725,Check exchange rate,11,0.91
1725,Check exchange rate,12,0.81
1725,Pays by card,13,
1726,Check-in,1,
1726,Check exchange rate,2,0.93
1726,Check exchange rate,3,0.82
1726,Check exchange rate,4,1.14
1726,Check exchange rate,5,1.07
1726,Check exchange rate,6,1.05
1726,Check exchange rate,7,0.94
1726,Check exchange rate,8,0.79
1726,Check exchange rate,9,0.86
1726,Check exchange rate,10,0.79
1726,Check exchange rate,11,1.0
1726,Check exchange rate,12,1.13
1726,Pays by card,13,
1727,Check-in,1,
1727,Check exchange rate,2,1.01
1727,Check exchange rate,3,1.12
1727,Check exchange rate,4,0.96
1727,Check exchange rate,5,0.93
1727,Check exchange rate,6,1.16
1727,Check exchange rate,7,1.1
1727,Check exchange rate,8,1.01
1727,Check exchange rate,9,1.02
1727,Check exchange rate,10,1.14
1727,Check exchange rate,11,0.96
1727,Check exchange rate,12,1.06
1727,Pays cash,13,
1728,Check-in,1,
1728,Check exchange rate,2,1.04
1728,Check exchange rate,3,0.81
1728,Check exchange rate,4,0.97
1728,Check exchange rate,5,0.96
1728,Check exchange rate,6,0.95
1728,Check exchange rate,7,0.93
1728,Check exchange rate,8,1.08
1728,Check exchange rate,9,0.94
1728,Check exchange rate,10,0.99
1728,Check exchange rate,11,1.27
1728,Check exchange rate,12,1.0
1728,Pays by card,13,
1729,Check-in,1,
1729,Check exchange rate,2,0.94
1729,Check exchange rate,3,0.96
1729,Check exchange rate,4,1.02
1729,Check exchange rate,5,1.2
1729,Check exchange rate,6,1.09
1729,Check exchange rate,7,1.15
1729,Check exchange rate,8,0.83
1729,Check exchange rate,9,0.98
1729,Check exchange rate,10,0.84
1729,Check exchange rate,11,0.93
1729,Check exchange rate,12,0.81
1729,Pays by card,13,
1730,Check-in,1,
1730,Check exchange rate,2,0.82
1730,Check exchange rate,3,1.04
1730,Check exchange rate,4,0.95
1730,Check exchange rate,5,1.02
1730,Check exchange rate,6,1.16
1730,Check exchange rate,7,1.08
1730,Check exchange rate,8,1.1
1730,Check exchange rate,9,1.06
1730,Check exchange rate,10,1.15
1730,Check exchange rate,11,1.02
1730,Check exchange rate,12,1.01
1730,Pays cash,13,
1731,Check-in,1,
1731,Check exchange rate,2,1.14
1731,Check exchange rate,3,1.0
1731,Check exchange rate,4,0.81
1731,Check exchange rate,5,0.76
1731,Check exchange rate,6,1.0
1731,Check exchange rate,7,0.93
1731,Check exchange rate,8,0.86
1731,Check exchange rate,9,0.91
1731,Check exchange rate,10,1.09
1731,Check exchange rate,11,1.03
1731,Check exchange rate,12,1.0
1731,Pays by card,13,
1732,Check-in,1,
1732,Check exchange rate,2,1.02
1732,Check exchange rate,3,0.85
1732,Check exchange rate,4,1.05
1732,Check exchange rate,5,1.11
1732,Check exchange rate,6,1.0
1732,Check exchange rate,7,1.04
1732,Check exchange rate,8,1.04
1732,Check exchange rate,9,1.12
1732,Check exchange rate,10,1.07
1732,Check exchange rate,11,0.97
1732,Check exchange rate,12,0.86
1732,Pays cash,13,
1733,Check-in,1,
1733,Check exchange rate,2,1.02
1733,Check exchange rate,3,0.99
1733,Check exchange rate,4,0.88
1733,Check exchange rate,5,1.12
1733,Check exchange rate,6,0.99
1733,Check exchange rate,7,0.95
1733,Check exchange rate,8,1.07
1733,Check exchange rate,9,1.12
1733,Check exchange rate,10,0.95
1733,Check exchange rate,11,0.99
1733,Check exchange rate,12,0.92
1733,Pays by card,13,
1734,Check-in,1,
1734,Check exchange rate,2,0.95
1734,Check exchange rate,3,1.04
1734,Check exchange rate,4,0.98
1734,Check exchange rate,5,0.91
1734,Check exchange rate,6,0.92
1734,Check exchange rate,7,1.09
1734,Check exchange rate,8,1.1
1734,Check exchange rate,9,0.96
1734,Check exchange rate,10,1.0
1734,Check exchange rate,11,1.05
1734,Check exchange rate,12,1.0
1734,Pays by card,13,
1735,Check-in,1,
1735,Check exchange rate,2,1.05
1735,Check exchange rate,3,1.05
1735,Check exchange rate,4,1.14
1735,Check exchange rate,5,0.98
1735,Check exchange rate,6,1.08
1735,Check exchange rate,7,1.03
1735,Check exchange rate,8,1.05
1735,Check exchange rate,9,1.01
1735,Check exchange rate,10,1.0
1735,Check exchange rate,11,1.05
1735,Check exchange rate,12,0.83
